name;year;sex;births;prop;rank;rank_change_yoy
Elizabeth;2017;f;10;0.000277131;644;-172
Elizabeth;2018;f;15;0.000410385;478;166
Elizabeth;2019;f;10;0.000278141;655;-177
Elizabeth;2020;f;9;0.000252377;701;-46
Elizabeth;2021;f;19;0.000507953;408;293
Elizabeth;2022;f;10;0.00027958;646;-238
Elizan;2010;f;1;3.07E-05;1591;
Elizan;2012;f;1;3.00E-05;1683;
Elizan;2013;f;1;2.98E-05;1733;-50
Elizan;2014;f;1;2.87E-05;1747;-14
Elizan;2015;f;1;2.81E-05;1769;-22
Elizan;2017;f;1;2.77E-05;1860;
Elizan;2018;f;3;8.21E-05;1336;524
Elizan;2020;f;1;2.80E-05;1906;
Elizan;2022;f;4;0.000111832;1199;
Eliška;2019;f;3;8.34E-05;1350;
Eliška;2020;f;3;8.41E-05;1378;-28
Eliška;2022;f;5;0.00013979;1039;
Elja;2012;f;1;3.00E-05;1683;
Elja;2016;f;1;2.75E-05;1839;
Elja;2018;f;1;2.74E-05;1882;
Elja;2019;f;1;2.78E-05;1884;-2
Elja;2020;f;1;2.80E-05;1906;-22
Elja;2022;f;2;5.59E-05;1849;
Eljesa;2000;f;1;3.33E-05;1166;
Eljesa;2001;f;2;7.08E-05;948;218
Eljesa;2002;f;6;0.000213045;659;289
Eljesa;2003;f;5;0.000178584;722;-63
Eljesa;2004;f;7;0.000242248;643;79
Eljesa;2005;f;5;0.000172992;783;-140
Eljesa;2006;f;7;0.000240599;676;107
Eljesa;2007;f;15;0.000503204;415;261
Eljesa;2008;f;8;0.000261652;644;-229
Eljesa;2009;f;8;0.000255143;671;-27
Eljesa;2010;f;10;0.000307031;600;71
Eljesa;2011;f;11;0.000337123;569;31
Eljesa;2012;f;11;0.00033042;562;7
Eljesa;2013;f;5;0.000148774;967;-405
Eljesa;2014;f;7;0.000200746;807;160
Eljesa;2015;f;5;0.000140615;1007;-200
Eljesa;2016;f;5;0.000137336;1034;-27
Eljesa;2017;f;3;8.31E-05;1345;-311
Eljesa;2018;f;1;2.74E-05;1882;-537
Eljesa;2021;f;1;2.67E-05;1902;
Eljesa;2022;f;3;8.39E-05;1431;471
Ella;2000;f;24;0.000800187;283;
Ella;2001;f;28;0.000990765;251;32
Ella;2002;f;36;0.001278273;196;55
Ella;2003;f;48;0.001714408;142;54
Ella;2004;f;60;0.002076412;113;29
Ella;2005;f;57;0.001972114;115;-2
Ella;2006;f;54;0.001856053;119;-4
Ella;2007;f;76;0.002549566;86;33
Ella;2008;f;75;0.002452984;94;-8
Ella;2009;f;105;0.003348748;58;36
Ella;2010;f;122;0.003745778;46;12
Ella;2011;f;106;0.003248644;59;-13
Ella;2012;f;127;0.003814845;45;14
Ella;2013;f;156;0.004641752;37;8
Ella;2014;f;158;0.004531116;39;-2
Ella;2015;f;147;0.004134091;44;-5
Ella;2016;f;171;0.004696899;36;8
Ella;2017;f;194;0.005376344;26;10
Ella;2018;f;237;0.006484091;20;6
Ella;2019;f;265;0.007370734;13;7
Ella;2020;f;239;0.006701999;13;0
Ella;2021;f;240;0.006416255;17;-4
Ella;2022;f;222;0.006206665;12;5
Ellana;2010;f;1;3.07E-05;1591;
Ellana;2015;f;2;5.62E-05;1480;
Ellana;2018;f;1;2.74E-05;1882;
Ellana;2020;f;1;2.80E-05;1906;
Ellana;2022;f;4;0.000111832;1199;
Ellen;2000;f;8;0.000266729;557;
Ellen;2001;f;9;0.00031846;519;38
Ellen;2002;f;19;0.000674644;328;191
Ellen;2003;f;9;0.000321452;524;-196
Ellen;2004;f;9;0.000311462;561;-37
Ellen;2005;f;12;0.000415182;478;83
Ellen;2006;f;8;0.000274971;628;-150
Ellen;2007;f;15;0.000503204;415;213
Ellen;2008;f;17;0.00055601;388;27
Ellen;2009;f;25;0.000797321;286;102
Ellen;2010;f;26;0.000798281;276;10
Ellen;2011;f;11;0.000337123;569;-293
Ellen;2012;f;22;0.000660839;326;243
Ellen;2013;f;19;0.000565342;369;-43
Ellen;2014;f;16;0.000458847;462;-93
Ellen;2015;f;20;0.000562461;380;82
Ellen;2016;f;22;0.000604279;357;23
Ellen;2017;f;29;0.00080368;282;75
Ellen;2018;f;18;0.000492463;428;-146
Ellen;2019;f;8;0.000222513;779;-351
Ellen;2020;f;12;0.000336502;561;218
Ellen;2021;f;19;0.000507953;408;153
Ellen;2022;f;9;0.000251622;681;-273
Elli;2000;f;1;3.33E-05;1166;
Elli;2001;f;1;3.54E-05;1162;4
Elli;2003;f;1;3.57E-05;1256;
Elli;2004;f;4;0.000138427;845;411
Elli;2005;f;1;3.46E-05;1348;-503
Elli;2006;f;1;3.44E-05;1435;-87
Elli;2007;f;1;3.35E-05;1449;-14
Elli;2008;f;5;0.000163532;846;603
Elli;2009;f;6;0.000191357;802;44
Elli;2010;f;3;9.21E-05;1170;-368
Elli;2011;f;2;6.13E-05;1369;-199
Elli;2012;f;4;0.000120153;1056;313
Elli;2013;f;5;0.000148774;967;89
Elli;2014;f;7;0.000200746;807;160
Elli;2015;f;9;0.000253108;695;112
Elli;2016;f;8;0.000219738;748;-53
Elli;2017;f;14;0.000387984;517;231
Elli;2018;f;8;0.000218872;771;-254
Elli;2019;f;10;0.000278141;655;116
Elli;2020;f;23;0.000644962;333;322
Elli;2021;f;16;0.00042775;468;-135
Elli;2022;f;10;0.00027958;646;-178
Ellie;2001;f;1;3.54E-05;1162;
Ellie;2002;f;2;7.10E-05;1020;142
Ellie;2003;f;3;0.000107151;914;106
Ellie;2004;f;3;0.000103821;963;-49
Ellie;2005;f;2;6.92E-05;1125;-162
Ellie;2006;f;5;0.000171857;796;329
Ellie;2007;f;6;0.000201281;758;38
Ellie;2008;f;7;0.000228945;717;41
Ellie;2009;f;6;0.000191357;802;-85
Ellie;2010;f;12;0.000368437;527;275
Ellie;2011;f;9;0.000275828;652;-125
Ellie;2012;f;28;0.000841068;263;389
Ellie;2013;f;24;0.000714116;297;-34
Ellie;2014;f;33;0.000946372;227;70
Ellie;2015;f;41;0.001153046;195;32
Ellie;2016;f;62;0.001702969;118;77
Ellie;2017;f;66;0.001829066;114;4
Ellie;2018;f;65;0.001778337;108;6
Ellie;2019;f;81;0.002252941;88;20
Ellie;2020;f;82;0.002299431;84;4
Ellie;2021;f;116;0.00310119;63;21
Ellie;2022;f;88;0.0024603;78;-15
Ellin;2002;f;1;3.55E-05;1216;
Ellin;2004;f;1;3.46E-05;1343;
Ellin;2006;f;1;3.44E-05;1435;
Ellin;2013;f;1;2.98E-05;1733;
Ellin;2016;f;2;5.49E-05;1546;
Ellin;2018;f;1;2.74E-05;1882;
Ellin;2019;f;2;5.56E-05;1606;276
Ellin;2020;f;2;5.61E-05;1612;-6
Ellin;2021;f;2;5.35E-05;1600;12
Ellin;2022;f;2;5.59E-05;1849;-249
Ellis;2002;f;2;7.10E-05;1020;
Ellis;2004;f;1;3.46E-05;1343;
Ellis;2006;f;1;3.44E-05;1435;
Ellis;2007;f;1;3.35E-05;1449;-14
Ellis;2008;f;1;3.27E-05;1459;-10
Ellis;2009;f;1;3.19E-05;1551;-92
Ellis;2010;f;1;3.07E-05;1591;-40
Ellis;2011;f;4;0.00012259;1038;553
Ellis;2012;f;1;3.00E-05;1683;-645
Ellis;2014;f;4;0.000114712;1117;
Ellis;2015;f;2;5.62E-05;1480;-363
Ellis;2016;f;1;2.75E-05;1839;-359
Ellis;2018;f;1;2.74E-05;1882;
Ellis;2020;f;1;2.80E-05;1906;
Ellis;2021;f;3;8.02E-05;1408;498
Ellis;2022;f;3;8.39E-05;1431;-23
Elly;2001;f;3;0.000106153;837;
Elly;2003;f;1;3.57E-05;1256;
Elly;2004;f;2;6.92E-05;1103;153
Elly;2005;f;1;3.46E-05;1348;-245
Elly;2006;f;4;0.000137485;888;460
Elly;2007;f;9;0.000301922;602;286
Elly;2008;f;3;9.81E-05;1050;-448
Elly;2009;f;9;0.000287036;626;424
Elly;2010;f;9;0.000276328;640;-14
Elly;2011;f;5;0.000153238;891;-251
Elly;2012;f;5;0.000150191;951;-60
Elly;2013;f;15;0.000446322;467;484
Elly;2014;f;17;0.000487525;435;32
Elly;2015;f;10;0.000281231;641;-206
Elly;2016;f;11;0.00030214;611;30
Elly;2017;f;13;0.00036027;548;63
Elly;2018;f;21;0.00057454;372;176
Elly;2019;f;16;0.000445025;471;-99
Elly;2020;f;15;0.000420628;473;-2
Elly;2021;f;11;0.000294078;635;-162
Elly;2022;f;14;0.000391411;496;139
Elma;2000;f;11;0.000366752;453;
Elma;2001;f;25;0.000884611;272;181
Elma;2002;f;18;0.000639136;342;-70
Elma;2003;f;15;0.000535753;390;-48
Elma;2004;f;26;0.000899779;260;130
Elma;2005;f;36;0.001245545;191;69
Elma;2006;f;19;0.000653056;344;-153
Elma;2007;f;26;0.00087222;279;65
Elma;2008;f;30;0.000981194;239;40
Elma;2009;f;26;0.000829214;275;-36
Elma;2010;f;26;0.000798281;276;-1
Elma;2011;f;18;0.000551657;389;-113
Elma;2012;f;15;0.000450572;444;-55
Elma;2013;f;18;0.000535587;393;51
Elma;2014;f;17;0.000487525;435;-42
Elma;2015;f;16;0.000449969;459;-24
Elma;2016;f;15;0.000412009;493;-34
Elma;2017;f;16;0.00044341;469;24
Elma;2018;f;12;0.000328308;568;-99
Elma;2019;f;10;0.000278141;655;-87
Elma;2020;f;9;0.000252377;701;-46
Elma;2021;f;12;0.000320813;588;113
Elma;2022;f;13;0.000363453;533;55
Elmira;2001;f;1;3.54E-05;1162;
Elmira;2002;f;2;7.10E-05;1020;142
Elmira;2003;f;1;3.57E-05;1256;-236
Elmira;2004;f;3;0.000103821;963;293
Elmira;2005;f;4;0.000138394;866;97
Elmira;2006;f;3;0.000103114;1013;-147
Elmira;2007;f;6;0.000201281;758;255
Elmira;2008;f;1;3.27E-05;1459;-701
Elmira;2009;f;2;6.38E-05;1284;175
Elmira;2010;f;1;3.07E-05;1591;-307
Elmira;2011;f;3;9.19E-05;1188;403
Elmira;2013;f;1;2.98E-05;1733;
Elmira;2014;f;2;5.74E-05;1480;253
Elmira;2015;f;1;2.81E-05;1769;-289
Elmira;2016;f;3;8.24E-05;1335;434
Elmira;2017;f;2;5.54E-05;1568;-233
Elmira;2019;f;1;2.78E-05;1884;
Elmira;2021;f;1;2.67E-05;1902;
Elmira;2022;f;2;5.59E-05;1849;53
Eloah;2004;f;1;3.46E-05;1343;
Eloah;2015;f;2;5.62E-05;1480;
Eloah;2017;f;2;5.54E-05;1568;
Eloah;2018;f;1;2.74E-05;1882;-314
Eloah;2019;f;1;2.78E-05;1884;-2
Eloah;2020;f;4;0.000112167;1200;684
Eloah;2022;f;3;8.39E-05;1431;
Eloane;2004;f;2;6.92E-05;1103;
Eloane;2005;f;2;6.92E-05;1125;-22
Eloane;2006;f;1;3.44E-05;1435;-310
Eloane;2007;f;6;0.000201281;758;677
Eloane;2008;f;2;6.54E-05;1242;-484
Eloane;2010;f;4;0.000122812;1031;
Eloane;2011;f;7;0.000214533;739;292
Eloane;2012;f;5;0.000150191;951;-212
Eloane;2013;f;7;0.000208284;786;165
Eloane;2014;f;7;0.000200746;807;-21
Eloane;2015;f;4;0.000112492;1127;-320
Eloane;2016;f;3;8.24E-05;1335;-208
Eloane;2017;f;7;0.000193992;834;501
Eloane;2018;f;1;2.74E-05;1882;-1048
Eloane;2020;f;1;2.80E-05;1906;
Eloane;2021;f;2;5.35E-05;1600;306
Eloane;2022;f;3;8.39E-05;1431;169
Elodie;2000;f;71;0.002367219;96;
Elodie;2001;f;52;0.001839992;134;-38
Elodie;2002;f;51;0.001810887;130;4
Elodie;2003;f;54;0.001928709;120;10
Elodie;2004;f;61;0.002111019;109;11
Elodie;2005;f;60;0.002075909;108;1
Elodie;2006;f;45;0.001546711;143;-35
Elodie;2007;f;41;0.001375424;162;-19
Elodie;2008;f;57;0.001864268;117;45
Elodie;2009;f;52;0.001658428;137;-20
Elodie;2010;f;42;0.00128953;173;-36
Elodie;2011;f;45;0.001379141;166;7
Elodie;2012;f;50;0.001501907;149;17
Elodie;2013;f;38;0.001130683;196;-47
Elodie;2014;f;30;0.000860338;244;-48
Elodie;2015;f;38;0.001068677;209;35
Elodie;2016;f;45;0.001236026;179;30
Elodie;2017;f;51;0.001413369;151;28
Elodie;2018;f;32;0.000875489;248;-97
Elodie;2019;f;50;0.001390705;145;103
Elodie;2020;f;55;0.001542301;143;2
Elodie;2021;f;52;0.001390188;155;-12
Elodie;2022;f;58;0.001621561;121;34
Elody;2001;f;2;7.08E-05;948;
Elody;2002;f;2;7.10E-05;1020;-72
Elody;2003;f;3;0.000107151;914;106
Elody;2004;f;5;0.000173034;759;155
Elody;2005;f;1;3.46E-05;1348;-589
Elody;2006;f;1;3.44E-05;1435;-87
Elody;2007;f;3;0.000100641;1039;396
Elody;2008;f;1;3.27E-05;1459;-420
Elody;2009;f;2;6.38E-05;1284;175
Elody;2010;f;1;3.07E-05;1591;-307
Elody;2011;f;1;3.06E-05;1625;-34
Elody;2012;f;2;6.01E-05;1400;225
Elody;2013;f;2;5.95E-05;1429;-29
Elody;2014;f;1;2.87E-05;1747;-318
Elody;2015;f;1;2.81E-05;1769;-22
Elody;2016;f;4;0.000109869;1167;602
Elody;2017;f;1;2.77E-05;1860;-693
Elody;2018;f;3;8.21E-05;1336;524
Elody;2019;f;6;0.000166885;932;404
Elody;2020;f;4;0.000112167;1200;-268
Elody;2021;f;3;8.02E-05;1408;-208
Elody;2022;f;4;0.000111832;1199;209
Eloisa;2000;f;1;3.33E-05;1166;
Eloisa;2002;f;1;3.55E-05;1216;
Eloisa;2003;f;1;3.57E-05;1256;-40
Eloisa;2004;f;2;6.92E-05;1103;153
Eloisa;2005;f;2;6.92E-05;1125;-22
Eloisa;2006;f;1;3.44E-05;1435;-310
Eloisa;2008;f;3;9.81E-05;1050;
Eloisa;2009;f;1;3.19E-05;1551;-501
Eloisa;2010;f;3;9.21E-05;1170;381
Eloisa;2011;f;4;0.00012259;1038;132
Eloisa;2012;f;4;0.000120153;1056;-18
Eloisa;2013;f;3;8.93E-05;1238;-182
Eloisa;2014;f;1;2.87E-05;1747;-509
Eloisa;2015;f;1;2.81E-05;1769;-22
Eloisa;2016;f;3;8.24E-05;1335;434
Eloisa;2017;f;1;2.77E-05;1860;-525
Eloisa;2018;f;1;2.74E-05;1882;-22
Eloisa;2019;f;3;8.34E-05;1350;532
Eloisa;2021;f;1;2.67E-05;1902;
Eloisa;2022;f;3;8.39E-05;1431;471
Eloise;2000;f;7;0.000233388;596;
Eloise;2001;f;4;0.000141538;746;-150
Eloise;2002;f;3;0.000106523;887;-141
Eloise;2003;f;9;0.000321452;524;363
Eloise;2004;f;5;0.000173034;759;-235
Eloise;2005;f;2;6.92E-05;1125;-366
Eloise;2006;f;1;3.44E-05;1435;-310
Eloise;2007;f;2;6.71E-05;1208;227
Eloise;2008;f;3;9.81E-05;1050;158
Eloise;2009;f;4;0.000127571;989;61
Eloise;2010;f;6;0.000184219;820;169
Eloise;2011;f;6;0.000183886;806;14
Eloise;2012;f;1;3.00E-05;1683;-877
Eloise;2013;f;9;0.000267793;668;1015
Eloise;2014;f;7;0.000200746;807;-139
Eloise;2015;f;6;0.000168738;906;-99
Eloise;2016;f;4;0.000109869;1167;-261
Eloise;2017;f;8;0.000221705;758;409
Eloise;2018;f;7;0.000191513;840;-82
Eloise;2019;f;13;0.000361583;549;291
Eloise;2020;f;9;0.000252377;701;-152
Eloise;2021;f;18;0.000481219;425;276
Eloise;2022;f;7;0.000195706;827;-402
Elona;2000;f;10;0.000333411;487;
Elona;2001;f;7;0.000247691;590;-103
Elona;2002;f;7;0.000248553;613;-23
Elona;2003;f;6;0.000214301;655;-42
Elona;2004;f;22;0.000761351;305;350
Elona;2005;f;23;0.000795765;296;9
Elona;2006;f;27;0.000928026;254;42
Elona;2007;f;23;0.000771579;310;-56
Elona;2008;f;21;0.000686836;329;-19
Elona;2009;f;21;0.00066975;330;-1
Elona;2010;f;34;0.001043905;220;110
Elona;2011;f;20;0.000612952;353;-133
Elona;2012;f;22;0.000660839;326;27
Elona;2013;f;24;0.000714116;297;29
Elona;2014;f;22;0.000630915;340;-43
Elona;2015;f;15;0.000421846;488;-148
Elona;2016;f;13;0.000357074;541;-53
Elona;2017;f;10;0.000277131;644;-103
Elona;2018;f;11;0.000300949;605;39
Elona;2019;f;8;0.000222513;779;-174
Elona;2020;f;6;0.000168251;931;-152
Elona;2021;f;9;0.00024061;737;194
Elona;2022;f;6;0.000167748;906;-169
Elora;2000;f;4;0.000133364;777;
Elora;2001;f;4;0.000141538;746;31
Elora;2002;f;2;7.10E-05;1020;-274
Elora;2003;f;1;3.57E-05;1256;-236
Elora;2004;f;4;0.000138427;845;411
Elora;2005;f;1;3.46E-05;1348;-503
Elora;2006;f;4;0.000137485;888;460
Elora;2007;f;5;0.000167735;835;53
Elora;2008;f;1;3.27E-05;1459;-624
Elora;2009;f;3;9.57E-05;1106;353
Elora;2010;f;7;0.000214922;748;358
Elora;2011;f;5;0.000153238;891;-143
Elora;2012;f;6;0.000180229;843;48
Elora;2013;f;6;0.000178529;854;-11
Elora;2014;f;3;8.60E-05;1275;-421
Elora;2015;f;4;0.000112492;1127;148
Elora;2016;f;3;8.24E-05;1335;-208
Elora;2017;f;6;0.000166279;916;419
Elora;2018;f;7;0.000191513;840;76
Elora;2019;f;9;0.000250327;710;130
Elora;2020;f;5;0.000140209;1058;-348
Elora;2021;f;17;0.000454485;445;613
Elora;2022;f;20;0.000559159;354;91
Eloá;2009;f;1;3.19E-05;1551;
Eloá;2010;f;1;3.07E-05;1591;-40
Eloá;2012;f;1;3.00E-05;1683;
Eloá;2013;f;1;2.98E-05;1733;-50
Eloá;2016;f;1;2.75E-05;1839;
Eloá;2017;f;2;5.54E-05;1568;271
Eloá;2019;f;2;5.56E-05;1606;
Eloá;2020;f;2;5.61E-05;1612;-6
Eloá;2021;f;3;8.02E-05;1408;204
Eloá;2022;f;3;8.39E-05;1431;-23
Eloïse;2000;f;11;0.000366752;453;
Eloïse;2001;f;6;0.000212307;626;-173
Eloïse;2002;f;17;0.000603629;362;264
Eloïse;2003;f;16;0.000571469;369;-7
Eloïse;2004;f;14;0.000484496;424;-55
Eloïse;2005;f;22;0.000761167;308;116
Eloïse;2006;f;24;0.000824912;288;20
Eloïse;2007;f;19;0.000637391;361;-73
Eloïse;2008;f;34;0.00111202;205;156
Eloïse;2009;f;19;0.000605964;359;-154
Eloïse;2010;f;22;0.000675468;325;34
Eloïse;2011;f;25;0.00076619;282;43
Eloïse;2012;f;30;0.000901144;241;41
Eloïse;2013;f;29;0.00086289;257;-16
Eloïse;2014;f;25;0.000716949;299;-42
Eloïse;2015;f;29;0.000815569;270;29
Eloïse;2016;f;25;0.000686681;316;-46
Eloïse;2017;f;34;0.000942246;231;85
Eloïse;2018;f;28;0.000766053;286;-55
Eloïse;2019;f;23;0.000639724;343;-57
Eloïse;2020;f;21;0.000588879;363;-20
Eloïse;2021;f;29;0.000775297;282;81
Eloïse;2022;f;20;0.000559159;354;-72
Elsa;2000;f;33;0.001100257;218;
Elsa;2001;f;29;0.001026149;244;-26
Elsa;2002;f;21;0.000745659;304;-60
Elsa;2003;f;47;0.001678691;145;159
Elsa;2004;f;41;0.001418882;167;-22
Elsa;2005;f;51;0.001764523;127;40
Elsa;2006;f;49;0.001684196;132;-5
Elsa;2007;f;57;0.001912174;110;22
Elsa;2008;f;48;0.00156991;147;-37
Elsa;2009;f;57;0.001817892;123;24
Elsa;2010;f;61;0.001872889;120;3
Elsa;2011;f;51;0.001563027;140;-20
Elsa;2012;f;45;0.001351717;165;-25
Elsa;2013;f;50;0.001487741;145;20
Elsa;2014;f;55;0.001577287;137;8
Elsa;2015;f;82;0.002306091;84;53
Elsa;2016;f;59;0.001620567;128;-44
Elsa;2017;f;53;0.001468795;140;-12
Elsa;2018;f;47;0.001285875;164;-24
Elsa;2019;f;40;0.001112564;190;-26
Elsa;2020;f;37;0.001037548;209;-19
Elsa;2021;f;26;0.000695094;313;-104
Elsa;2022;f;18;0.000503243;393;-80
Eluney;2011;f;1;3.06E-05;1625;
Eluney;2015;f;1;2.81E-05;1769;
Eluney;2016;f;1;2.75E-05;1839;-70
Eluney;2017;f;2;5.54E-05;1568;271
Eluney;2018;f;3;8.21E-05;1336;232
Eluney;2019;f;1;2.78E-05;1884;-548
Eluney;2022;f;2;5.59E-05;1849;
Elva;2006;f;1;3.44E-05;1435;
Elva;2008;f;1;3.27E-05;1459;
Elva;2010;f;1;3.07E-05;1591;
Elva;2012;f;2;6.01E-05;1400;
Elva;2013;f;1;2.98E-05;1733;-333
Elva;2014;f;2;5.74E-05;1480;253
Elva;2015;f;3;8.44E-05;1277;203
Elva;2016;f;3;8.24E-05;1335;-58
Elva;2017;f;2;5.54E-05;1568;-233
Elva;2018;f;2;5.47E-05;1567;1
Elva;2019;f;4;0.000111256;1177;390
Elva;2020;f;2;5.61E-05;1612;-435
Elva;2021;f;6;0.000160406;983;629
Elva;2022;f;3;8.39E-05;1431;-448
Elvana;2001;f;1;3.54E-05;1162;
Elvana;2005;f;1;3.46E-05;1348;
Elvana;2006;f;2;6.87E-05;1168;180
Elvana;2007;f;4;0.000134188;937;231
Elvana;2008;f;6;0.000196239;774;163
Elvana;2009;f;5;0.000159464;889;-115
Elvana;2010;f;8;0.000245625;693;196
Elvana;2011;f;2;6.13E-05;1369;-676
Elvana;2012;f;3;9.01E-05;1199;170
Elvana;2014;f;2;5.74E-05;1480;
Elvana;2015;f;3;8.44E-05;1277;203
Elvana;2016;f;5;0.000137336;1034;243
Elvana;2017;f;3;8.31E-05;1345;-311
Elvana;2018;f;6;0.000164154;942;403
Elvana;2019;f;2;5.56E-05;1606;-664
Elvana;2020;f;2;5.61E-05;1612;-6
Elvana;2021;f;3;8.02E-05;1408;204
Elvana;2022;f;6;0.000167748;906;502
Elvin;2009;f;1;3.19E-05;1551;
Elvin;2010;f;1;3.07E-05;1591;-40
Elvin;2011;f;3;9.19E-05;1188;403
Elvin;2012;f;1;3.00E-05;1683;-495
Elvin;2013;f;3;8.93E-05;1238;445
Elvin;2014;f;4;0.000114712;1117;121
Elvin;2016;f;2;5.49E-05;1546;
Elvin;2017;f;1;2.77E-05;1860;-314
Elvin;2018;f;1;2.74E-05;1882;-22
Elvin;2020;f;1;2.80E-05;1906;
Elvin;2021;f;2;5.35E-05;1600;306
Elvin;2022;f;5;0.00013979;1039;561
Elvira;2000;f;20;0.000666822;320;
Elvira;2001;f;17;0.000601536;360;-40
Elvira;2002;f;12;0.000426091;442;-82
Elvira;2003;f;6;0.000214301;655;-213
Elvira;2004;f;7;0.000242248;643;12
Elvira;2005;f;6;0.000207591;707;-64
Elvira;2006;f;3;0.000103114;1013;-306
Elvira;2007;f;8;0.000268375;645;368
Elvira;2008;f;8;0.000261652;644;1
Elvira;2009;f;6;0.000191357;802;-158
Elvira;2010;f;6;0.000184219;820;-18
Elvira;2011;f;4;0.00012259;1038;-218
Elvira;2012;f;3;9.01E-05;1199;-161
Elvira;2013;f;2;5.95E-05;1429;-230
Elvira;2014;f;5;0.00014339;990;439
Elvira;2015;f;2;5.62E-05;1480;-490
Elvira;2016;f;3;8.24E-05;1335;145
Elvira;2017;f;5;0.000138566;1017;318
Elvira;2018;f;6;0.000164154;942;75
Elvira;2019;f;6;0.000166885;932;10
Elvira;2020;f;1;2.80E-05;1906;-974
Elvira;2021;f;5;0.000133672;1093;813
Elvira;2022;f;2;5.59E-05;1849;-756
Elwenn;2004;f;1;3.46E-05;1343;
Elwenn;2008;f;1;3.27E-05;1459;
Elwenn;2022;f;2;5.59E-05;1849;
Ely;2000;f;1;3.33E-05;1166;
Ely;2005;f;1;3.46E-05;1348;
Ely;2006;f;5;0.000171857;796;552
Ely;2007;f;1;3.35E-05;1449;-653
Ely;2008;f;1;3.27E-05;1459;-10
Ely;2010;f;1;3.07E-05;1591;
Ely;2011;f;2;6.13E-05;1369;222
Ely;2012;f;2;6.01E-05;1400;-31
Ely;2013;f;1;2.98E-05;1733;-333
Ely;2014;f;3;8.60E-05;1275;458
Ely;2015;f;2;5.62E-05;1480;-205
Ely;2016;f;1;2.75E-05;1839;-359
Ely;2017;f;2;5.54E-05;1568;271
Ely;2018;f;4;0.000109436;1183;385
Ely;2020;f;3;8.41E-05;1378;
Ely;2021;f;1;2.67E-05;1902;-524
Ely;2022;f;2;5.59E-05;1849;53
Elya;2004;f;1;3.46E-05;1343;
Elya;2005;f;3;0.000103795;971;372
Elya;2006;f;1;3.44E-05;1435;-464
Elya;2007;f;4;0.000134188;937;498
Elya;2008;f;5;0.000163532;846;91
Elya;2009;f;2;6.38E-05;1284;-438
Elya;2010;f;5;0.000153516;915;369
Elya;2011;f;8;0.000245181;694;221
Elya;2012;f;4;0.000120153;1056;-362
Elya;2013;f;10;0.000297548;620;436
Elya;2014;f;2;5.74E-05;1480;-860
Elya;2015;f;12;0.000337477;575;905
Elya;2016;f;13;0.000357074;541;34
Elya;2017;f;21;0.000581975;371;170
Elya;2018;f;12;0.000328308;568;-197
Elya;2019;f;11;0.000305955;602;-34
Elya;2020;f;14;0.000392586;496;106
Elya;2021;f;16;0.00042775;468;28
Elya;2022;f;20;0.000559159;354;114
Elyana;2006;f;1;3.44E-05;1435;
Elyana;2008;f;1;3.27E-05;1459;
Elyana;2009;f;1;3.19E-05;1551;-92
Elyana;2013;f;1;2.98E-05;1733;
Elyana;2014;f;1;2.87E-05;1747;-14
Elyana;2015;f;5;0.000140615;1007;740
Elyana;2016;f;6;0.000164803;919;88
Elyana;2017;f;3;8.31E-05;1345;-426
Elyana;2018;f;1;2.74E-05;1882;-537
Elyana;2019;f;4;0.000111256;1177;705
Elyana;2020;f;10;0.000280418;639;538
Elyana;2021;f;5;0.000133672;1093;-454
Elyana;2022;f;7;0.000195706;827;266
Elyn;2000;f;2;6.67E-05;976;
Elyn;2001;f;1;3.54E-05;1162;-186
Elyn;2002;f;3;0.000106523;887;275
Elyn;2003;f;1;3.57E-05;1256;-369
Elyn;2004;f;1;3.46E-05;1343;-87
Elyn;2005;f;2;6.92E-05;1125;218
Elyn;2006;f;2;6.87E-05;1168;-43
Elyn;2007;f;2;6.71E-05;1208;-40
Elyn;2008;f;7;0.000228945;717;491
Elyn;2009;f;2;6.38E-05;1284;-567
Elyn;2010;f;7;0.000214922;748;536
Elyn;2011;f;8;0.000245181;694;54
Elyn;2012;f;8;0.000240305;714;-20
Elyn;2013;f;4;0.000119019;1078;-364
Elyn;2014;f;8;0.000229424;725;353
Elyn;2015;f;6;0.000168738;906;-181
Elyn;2016;f;6;0.000164803;919;-13
Elyn;2017;f;4;0.000110852;1171;-252
Elyn;2018;f;6;0.000164154;942;229
Elyn;2019;f;8;0.000222513;779;163
Elyn;2020;f;9;0.000252377;701;78
Elyn;2021;f;8;0.000213875;797;-96
Elyn;2022;f;8;0.000223664;756;41
Elyna;2002;f;1;3.55E-05;1216;
Elyna;2005;f;2;6.92E-05;1125;
Elyna;2006;f;2;6.87E-05;1168;-43
Elyna;2007;f;2;6.71E-05;1208;-40
Elyna;2008;f;2;6.54E-05;1242;-34
Elyna;2009;f;1;3.19E-05;1551;-309
Elyna;2011;f;1;3.06E-05;1625;
Elyna;2012;f;2;6.01E-05;1400;225
Elyna;2013;f;6;0.000178529;854;546
Elyna;2014;f;4;0.000114712;1117;-263
Elyna;2015;f;3;8.44E-05;1277;-160
Elyna;2016;f;4;0.000109869;1167;110
Elyna;2017;f;4;0.000110852;1171;-4
Elyna;2018;f;4;0.000109436;1183;-12
Elyna;2019;f;8;0.000222513;779;404
Elyna;2020;f;6;0.000168251;931;-152
Elyna;2021;f;16;0.00042775;468;463
